SR,openalex_work_id,AuthorID,AuthorOrder,CorrespondingAuthor,OpenAlexAuthorID,PersonID
"HÄIKIÖ J, 2016, JOURNAL OF INNOVATION MANAGEMENT",https://openalex.org/W2507651846,ORCID:0000-0002-9559-6913,2.0,False,https://openalex.org/A5070509376,ORCID:0000-0002-9559-6913
"MAXWELL AL, 2011, J BUS VENTURING",https://openalex.org/W2011314725,ORCID:0000-0002-9815-4192,3.0,False,https://openalex.org/A5072177336,ORCID:0000-0002-9815-4192
"LÉVESQUE M, 2006, J BUS VENTURING",https://openalex.org/W2076737182,ORCID:0000-0002-9815-4192,1.0,False,https://openalex.org/A5072177336,ORCID:0000-0002-9815-4192
"CHOI YR, 2008, J BUS VENTURING",https://openalex.org/W1985235209,ORCID:0000-0002-9815-4192,2.0,False,https://openalex.org/A5072177336,ORCID:0000-0002-9815-4192
"BELK RW, 1995, J ECON PSYCHOL",https://openalex.org/W2073002676,ORCID:0000-0001-6674-9792,1.0,False,https://openalex.org/A5048887562,ORCID:0000-0001-6674-9792
"BELK RW, 1989, J CONSUM RES",https://openalex.org/W1997481215,ORCID:0000-0001-6674-9792,1.0,False,https://openalex.org/A5048887562,ORCID:0000-0001-6674-9792
"DWIVEDI YK, 2023, PSYCHOL MARKET",https://openalex.org/W4313310852,ORCID:0000-0001-6674-9792,8.0,False,https://openalex.org/A5048887562,ORCID:0000-0001-6674-9792
"BEREZAN O, 2023, J MARKET EDUC",https://openalex.org/W4210909173,ORCID:0000-0002-4749-5130,2.0,False,https://openalex.org/A5087677475,ORCID:0000-0002-4749-5130
"IACOBUCCI D, 2019, J MARK ANAL",https://openalex.org/W2964728133,ORCID:0000-0002-4749-5130,3.0,False,https://openalex.org/A5087677475,ORCID:0000-0002-4749-5130
"DWIVEDI YK, 2023, PSYCHOL MARKET",https://openalex.org/W4313310852,ORCID:0000-0002-4749-5130,19.0,False,https://openalex.org/A5087677475,ORCID:0000-0002-4749-5130
"NORDSTRÖM C, 2016, BALT J MANAG",https://openalex.org/W245073254,ORCID:0000-0002-0656-4419,3.0,False,https://openalex.org/A5084992166,ORCID:0000-0002-0656-4419
"THORGREN S, 2014, BALT J MANAG",https://openalex.org/W1974366593,ORCID:0000-0002-0656-4419,1.0,False,https://openalex.org/A5084992166,ORCID:0000-0002-0656-4419
"BERGH P, 2011, INT ENTREP MANAG J",https://openalex.org/W2088889609,ORCID:0000-0002-0656-4419,2.0,False,https://openalex.org/A5084992166,ORCID:0000-0002-0656-4419
"BATTOUR M, 2020, J ISLAMIC MARK",https://openalex.org/W2986185357,ORCID:0000-0003-1700-6487,1.0,False,https://openalex.org/A5011229305,ORCID:0000-0003-1700-6487
"BATTOUR M, 2016, TOUR MANAG PERSPECT",https://openalex.org/W2205563483,ORCID:0000-0003-1700-6487,1.0,False,https://openalex.org/A5011229305,ORCID:0000-0003-1700-6487
"BATTOUR M, 2011, INT J TOUR RES",https://openalex.org/W2086248929,ORCID:0000-0003-1700-6487,1.0,False,https://openalex.org/A5011229305,ORCID:0000-0003-1700-6487
"MA R, 2011, STRATEGIC MANAGE J",https://openalex.org/W2164219337,OA:A5089108422,3.0,False,https://openalex.org/A5089108422,OA:A5089108422
"YEHESKEL O, 2001, ACAD MANAGE EXEC",https://openalex.org/W2099552255,OA:A5089108422,2.0,False,https://openalex.org/A5089108422,OA:A5089108422
"GOLESORKHI S, 2019, INT BUS REV",https://openalex.org/W2888398899,OA:A5089108422,4.0,False,https://openalex.org/A5089108422,OA:A5089108422
"BATES T, 2013, ECON DEV Q",https://openalex.org/W2142973038,ORCID:0000-0001-5786-7527,1.0,False,https://openalex.org/A5061077775,ORCID:0000-0001-5786-7527
"BATES T, 2001, J URBAN AFF",https://openalex.org/W1991745242,ORCID:0000-0001-5786-7527,1.0,False,https://openalex.org/A5061077775,ORCID:0000-0001-5786-7527
"BATES T, 1994, SOC FORCES",https://openalex.org/W4239084654,ORCID:0000-0001-5786-7527,1.0,False,https://openalex.org/A5061077775,ORCID:0000-0001-5786-7527
"BEAVER G, 2005, J SMALL BUS ENTERP D",https://openalex.org/W2069249027,OA:A5059767336,1.0,False,https://openalex.org/A5059767336,ORCID:0000-0002-4171-6617
"HALLAK R, 2012, TOURISM MANAGE",https://openalex.org/W2059795052,OA:A5070741020,2.0,False,https://openalex.org/A5070741020,ORCID:0000-0002-4171-6617
"JENNINGS P, 1997, INTERNATIONAL SMALL BUSINESS JOURNAL",https://openalex.org/W2035116076,OA:A5059767336,2.0,False,https://openalex.org/A5059767336,ORCID:0000-0002-4171-6617
"ANTONCIC B, 2004, JOURNAL OF MANAGEMENT DEVELOPMENT",https://openalex.org/W2082536505,ORCID:0000-0003-1030-6567,1.0,False,https://openalex.org/A5035683209,ORCID:0000-0003-1030-6567
"ANTONCIC B, 2001, J BUS VENTURING",https://openalex.org/W1594793526,ORCID:0000-0003-1030-6567,1.0,False,https://openalex.org/A5035683209,ORCID:0000-0003-1030-6567
"HOANG H, 2003, J BUS VENTURING",https://openalex.org/W2105755540,ORCID:0000-0003-1030-6567,2.0,False,https://openalex.org/A5035683209,ORCID:0000-0003-1030-6567
"ZOTT C, 2011, J MANAGE",https://openalex.org/W2136071264,OA:A5103269185,1.0,False,https://openalex.org/A5103269185,ORCID:0000-0002-6125-3023
"ZOTT C, 2010, LONG RANGE PLANN",https://openalex.org/W2166737518,OA:A5103269185,1.0,False,https://openalex.org/A5103269185,ORCID:0000-0002-6125-3023
"AMIT R, 2001, STRATEGIC MANAGE J",https://openalex.org/W2032285541,OA:A5112002593,2.0,False,https://openalex.org/A5112002593,ORCID:0000-0002-6125-3023
"AZMAT F, 2013, INT J GEND ENTREP",https://openalex.org/W1545389717,ORCID:0000-0001-5608-3130,1.0,False,https://openalex.org/A5018050886,ORCID:0000-0001-5608-3130
"AZMAT F, 2012, THUNDERBIRD INT BUS",https://openalex.org/W2058239664,ORCID:0000-0001-5608-3130,1.0,False,https://openalex.org/A5018050886,ORCID:0000-0001-5608-3130
"AZMAT F, 2010, EUR MANAG J",https://openalex.org/W2058051818,ORCID:0000-0001-5608-3130,1.0,False,https://openalex.org/A5018050886,ORCID:0000-0001-5608-3130
"MAUER R, 2011, Z F R BETRIEBSWIRTSC",https://openalex.org/W106879323,ORCID:0000-0001-7708-4773,2.0,False,https://openalex.org/A5050046978,ORCID:0000-0001-7708-4773
"BRINCKMANN J, 2019, STRATEG ENTREP J",https://openalex.org/W2911011853,ORCID:0000-0001-7708-4773,3.0,False,https://openalex.org/A5050046978,ORCID:0000-0001-7708-4773
"BRINCKMANN J, 2010, J BUS VENTURING",https://openalex.org/W1968156302,ORCID:0000-0001-7708-4773,2.0,False,https://openalex.org/A5050046978,ORCID:0000-0001-7708-4773
"ROBLEDO S, 2023, J RES MARK ENTREP",https://openalex.org/W4312191593,ORCID:0000-0001-7526-7971,4.0,False,https://openalex.org/A5008871976,ORCID:0000-0001-7526-7971
"TORRES G, 2024, J RES MARK ENTREP",https://openalex.org/W4403008592,ORCID:0000-0001-7526-7971,3.0,False,https://openalex.org/A5008871976,ORCID:0000-0001-7526-7971
"SUONIEMI S, 2020, INFORM MANAGE-AMSTER",https://openalex.org/W3082841134,OA:A5090270860,3.0,False,https://openalex.org/A5090270860,ORCID:0000-0003-4024-3923
"CANTNER UWE, 2007, J ECON INTERACT COOR",https://openalex.org/W2024692672,OA:A5050612554,2.0,False,https://openalex.org/A5050612554,ORCID:0000-0003-4024-3923
"TVERSKY A, 1973, COGNITIVE PSYCHOL",https://openalex.org/W2035782089,OA:A5000234995,1.0,False,https://openalex.org/A5000234995,OA:A5000234995
"SIMON HA, 1987, INTERFACES",https://openalex.org/W2046693447,OA:A5000234995,9.0,False,https://openalex.org/A5000234995,OA:A5000234995
"ZHONG YANG, 2007, JOURNAL OF TECHNOLOGY MANAGEMENT IN CHINA",https://openalex.org/W2011601360,OA:A5058158644,2.0,False,https://openalex.org/A5058158644,ORCID:0000-0002-2196-4859
"KHAN H, 2021, J BUS IND MARK",https://openalex.org/W3091481508,OA:A5100616647,3.0,False,https://openalex.org/A5100616647,ORCID:0000-0002-2196-4859
"RUTHERFORD MW, 2017, J BUS VENTURING INSI",https://openalex.org/W2741898318,ORCID:0000-0003-1191-3238,3.0,False,https://openalex.org/A5101448384,ORCID:0000-0003-1191-3238
"BAE TJ, 2014, ENTREP THEORY PRACT",https://openalex.org/W2025771364,ORCID:0000-0003-1191-3238,3.0,False,https://openalex.org/A5101448384,ORCID:0000-0003-1191-3238
"ASTUTI RD, 2018, PERTANIKA J SOC SCI",,ORCID:0000-0002-1583-7941,1.0,True,,ORCID:0000-0002-1583-7941
"ASTUTI RD, 2020, INT J ENTREP VENTUR",,ORCID:0000-0002-1583-7941,1.0,True,,ORCID:0000-0002-1583-7941
"SCHLEE RP, 2017, J MARKET EDUC",https://openalex.org/W2622113949,OA:A5021423605,1.0,False,https://openalex.org/A5021423605,OA:A5021423605
"SCHLEE RP, 2007, J EDUC BUS",https://openalex.org/W1988187043,OA:A5021423605,1.0,False,https://openalex.org/A5021423605,OA:A5021423605
"ASTUTI RD, 2018, PERTANIKA J SOC SCI",,ORCID:0000-0003-4668-149X,3.0,False,,ORCID:0000-0003-4668-149X
"ASTUTI RD, 2020, INT J ENTREP VENTUR",,ORCID:0000-0003-4668-149X,2.0,False,,ORCID:0000-0003-4668-149X
"LINDELÖF P, 2006, J SMALL BUS MANAGE",https://openalex.org/W2169452346,ORCID:0000-0002-6641-7381,1.0,False,https://openalex.org/A5044108625,ORCID:0000-0002-6641-7381
"JAMALI D, 2017, BUS SOC",https://openalex.org/W2320428814,ORCID:0000-0003-1938-6794,2.0,False,https://openalex.org/A5082208331,ORCID:0000-0003-1938-6794
"LINDELL MK, 2001, J APPL PSYCHOL",https://openalex.org/W4243659100,ORCID:0000-0001-6972-5120,1.0,False,https://openalex.org/A5082917698,ORCID:0000-0001-6972-5120
"ZHANG Y, 2009, DISASTERS",https://openalex.org/W2073096204,ORCID:0000-0001-6972-5120,2.0,False,https://openalex.org/A5082917698,ORCID:0000-0001-6972-5120
"KIM AJ, 2012, J BUS RES",https://openalex.org/W2029485242,ORCID:0000-0002-3130-5427,2.0,False,https://openalex.org/A5079365762,ORCID:0000-0002-3130-5427
"CHAE H, 2016, J BUS RES",https://openalex.org/W2342716648,ORCID:0000-0002-3130-5427,2.0,False,https://openalex.org/A5079365762,ORCID:0000-0002-3130-5427
"TROISE C, 2022, INT J ENTREP BEHAV R",https://openalex.org/W4285020164,ORCID:0000-0002-8899-8949,1.0,False,https://openalex.org/A5001762269,ORCID:0000-0002-8899-8949
"TROISE C, 2022, J SMALL BUS ENTERP D",https://openalex.org/W3197349564,ORCID:0000-0002-8899-8949,1.0,False,https://openalex.org/A5001762269,ORCID:0000-0002-8899-8949
"MILES M, 2015, J STRATEG MARK",https://openalex.org/W2020678508,OA:A5020371431,5.0,False,https://openalex.org/A5020371431,OA:A5020371431
"HANSEN DJ, 2020, J BUS RES",https://openalex.org/W2949754711,OA:A5020371431,4.0,False,https://openalex.org/A5020371431,OA:A5020371431
"POON P, 2019, JOURNAL OF RELATIONSHIP MARKETING",https://openalex.org/W2946045659,ORCID:0000-0002-4905-1306,1.0,False,https://openalex.org/A5088946281,ORCID:0000-0002-4905-1306
"POON P, 2017, INT J RETAIL DISTRIB",https://openalex.org/W2591731592,ORCID:0000-0002-4905-1306,1.0,False,https://openalex.org/A5088946281,ORCID:0000-0002-4905-1306
"TROISE C, 2022, INT J ENTREP BEHAV R",https://openalex.org/W4285020164,ORCID:0000-0001-9937-7972,3.0,False,https://openalex.org/A5054164723,ORCID:0000-0001-9937-7972
"TROISE C, 2022, J SMALL BUS ENTERP D",https://openalex.org/W3197349564,ORCID:0000-0001-9937-7972,3.0,False,https://openalex.org/A5054164723,ORCID:0000-0001-9937-7972
"KHURANA I, 2022, INT SMALL BUS J",https://openalex.org/W4206095951,ORCID:0000-0002-8942-7806,2.0,False,https://openalex.org/A5085908744,ORCID:0000-0002-8942-7806
"DUTTA DK, 2008, J BUS VENTURING",https://openalex.org/W2048666911,ORCID:0000-0002-8942-7806,1.0,False,https://openalex.org/A5085908744,ORCID:0000-0002-8942-7806
"KHOUROH U, 2020, MANAGEMENT SCIENCE LETTERS",https://openalex.org/W2978096109,OA:A5003008700,2.0,False,https://openalex.org/A5003008700,OA:A5003008700
"ARYATI AS, 2018, INT J LAW MANAG",https://openalex.org/W2790452694,OA:A5003008700,2.0,False,https://openalex.org/A5003008700,OA:A5003008700
"GALKINA T, 2022, STRATEG ENTREP J",https://openalex.org/W3203826403,ORCID:0000-0002-5126-217X,2.0,False,https://openalex.org/A5087817373,ORCID:0000-0002-5126-217X
"GALKINA T, 2020, ENTREP THEORY PRACT",https://openalex.org/W2978623291,ORCID:0000-0002-5126-217X,2.0,False,https://openalex.org/A5087817373,ORCID:0000-0002-5126-217X
"ZHANG J, 2008, ENTREP THEORY PRACT",https://openalex.org/W2110961985,ORCID:0000-0002-7889-0010,2.0,False,https://openalex.org/A5006280503,ORCID:0000-0002-7889-0010
"SOUITARIS V, 2007, J BUS VENTURING",https://openalex.org/W2159477114,ORCID:0000-0002-7889-0010,1.0,False,https://openalex.org/A5006280503,ORCID:0000-0002-7889-0010
"POLONSKY M, 2013, J SUSTAIN TOUR",https://openalex.org/W2071146136,ORCID:0000-0003-2395-1311,1.0,False,https://openalex.org/A5027657372,ORCID:0000-0003-2395-1311
"SOSIK JJ, 2009, GROUP ORGAN MANAGE",https://openalex.org/W1997422591,ORCID:0000-0002-4879-161X,3.0,False,https://openalex.org/A5071195993,ORCID:0000-0002-4879-161X
"RUSSELL R, 2004, ANN TOURISM RES",https://openalex.org/W2039278055,ORCID:0000-0003-0578-8119,1.0,False,https://openalex.org/A5045964150,ORCID:0000-0003-0578-8119
"RUSSELL R, 1999, TOURISM MANAGE",https://openalex.org/W2042270649,ORCID:0000-0003-0578-8119,1.0,False,https://openalex.org/A5045964150,ORCID:0000-0003-0578-8119
"POLONSKY M, 2013, J SUSTAIN TOUR",https://openalex.org/W2071146136,ORCID:0000-0002-5188-3304,5.0,False,https://openalex.org/A5009072261,ORCID:0000-0002-5188-3304
"ADARYANI RL, 2023, OPER MANAGE RES",https://openalex.org/W4312223791,ORCID:0000-0002-2558-3690,3.0,False,https://openalex.org/A5066912833,ORCID:0000-0002-2558-3690
"VORONOV M, 2013, J MANAGE STUD",https://openalex.org/W1859393594,ORCID:0000-0003-1476-2965,2.0,False,https://openalex.org/A5055735242,ORCID:0000-0003-1476-2965
"DE CLERCQ D, 2008, ENTREP THEORY PRACT",https://openalex.org/W2009716345,ORCID:0000-0003-1476-2965,1.0,False,https://openalex.org/A5055735242,ORCID:0000-0003-1476-2965
"RUA OL, 2022, EUR RES MANAG BUS EC",https://openalex.org/W4205866260,ORCID:0000-0002-1593-7440,1.0,False,https://openalex.org/A5002971366,ORCID:0000-0002-1593-7440
"RUA O, 2018, J KNOWL MANAG",https://openalex.org/W2786247822,ORCID:0000-0002-1593-7440,1.0,False,https://openalex.org/A5002971366,ORCID:0000-0002-1593-7440
"PODSAKOFF PM, 2012, ANNU REV PSYCHOL",https://openalex.org/W2162437324,OA:A5081890911,3.0,False,https://openalex.org/A5081890911,OA:A5081890911
"PODSAKOFF PM, 2003, J APPL PSYCHOL",https://openalex.org/W2106096361,OA:A5081890911,4.0,False,https://openalex.org/A5081890911,OA:A5081890911
"GABRIELSSON P, 2012, J INT MARKETING",https://openalex.org/W2170953809,ORCID:0000-0003-0903-3899,3.0,False,https://openalex.org/A5018113342,ORCID:0000-0003-0903-3899
"GABRIELSSON M, 2016, IND MARKET MANAG",https://openalex.org/W2206814712,ORCID:0000-0003-0903-3899,2.0,False,https://openalex.org/A5018113342,ORCID:0000-0003-0903-3899
"LIBERMAN-YACONI L, 2010, J SMALL BUS MANAGE",https://openalex.org/W1571914132,ORCID:0000-0001-6190-2698,3.0,False,https://openalex.org/A5065854150,ORCID:0000-0001-6190-2698
"CRUZ K, 2017, BRIT J IND RELAT",https://openalex.org/W2412133219,ORCID:0000-0003-0429-2701,2.0,False,https://openalex.org/A5004800967,ORCID:0000-0003-0429-2701
"GABRIELSSON M, 2008, INT BUS REV",https://openalex.org/W2024366284,OA:A5029758209,2.0,False,https://openalex.org/A5029758209,OA:A5029758209
"GABRIELSSON M, 2004, INTERNATIONAL BUSINESS REVIEW",https://openalex.org/W2016846992,OA:A5029758209,2.0,False,https://openalex.org/A5029758209,OA:A5029758209
"VOORHEES CM, 2017, J BUS RES",https://openalex.org/W2609687897,ORCID:0000-0002-1673-8953,1.0,False,https://openalex.org/A5025698600,ORCID:0000-0002-1673-8953
"COCKRELL S, 2024, J BUS RES",https://openalex.org/W4390022431,ORCID:0000-0002-1673-8953,3.0,False,https://openalex.org/A5025698600,ORCID:0000-0002-1673-8953
"PODOLNY JM, 2001, AM J SOCIOL",https://openalex.org/W1507950475,ORCID:0000-0003-0063-4356,1.0,False,https://openalex.org/A5031051739,ORCID:0000-0003-0063-4356
"PODOLNY JM, 1997, AM SOCIOL REV",https://openalex.org/W2065859528,ORCID:0000-0003-0063-4356,1.0,False,https://openalex.org/A5031051739,ORCID:0000-0003-0063-4356
"SAUSER B, 2018, NAT HAZARDS",https://openalex.org/W2751083460,ORCID:0000-0002-3346-7964,1.0,False,https://openalex.org/A5020663356,ORCID:0000-0002-3346-7964
"EROL O, 2010, ENTERP INF SYST-UK",https://openalex.org/W1965432372,ORCID:0000-0002-3346-7964,2.0,False,https://openalex.org/A5020663356,ORCID:0000-0002-3346-7964
"PLUMEYER A, 2019, REV MANAG SCI",https://openalex.org/W2752790746,ORCID:0000-0003-2972-6182,4.0,False,https://openalex.org/A5087334039,ORCID:0000-0003-2972-6182
"KLOSTERMANN J, 2018, INT J RES MARK",https://openalex.org/W2892199291,ORCID:0000-0003-2972-6182,4.0,False,https://openalex.org/A5087334039,ORCID:0000-0003-2972-6182
"KILENTHONG P, 2016, J RES MARK ENTREP",https://openalex.org/W2482952573,OA:A5055113626,1.0,False,https://openalex.org/A5055113626,OA:A5055113626
"SADLER-SMITH E, 2003, J SMALL BUS MANAGE",https://openalex.org/W1982886088,ORCID:0000-0002-4980-1840,1.0,False,https://openalex.org/A5052829650,ORCID:0000-0002-4980-1840
"SIVADAS E, 2000, J MARKETING",https://openalex.org/W2016203062,ORCID:0000-0002-9204-1090,1.0,False,https://openalex.org/A5047954368,ORCID:0000-0002-9204-1090
"ÖZDEMIR OG, 2013, J RES MARK ENTREP",https://openalex.org/W1579162888,ORCID:0000-0001-8590-0080,1.0,False,https://openalex.org/A5017472258,ORCID:0000-0001-8590-0080
"WISE N, 2022, J RES MARK ENTREP",https://openalex.org/W4292182841,ORCID:0000-0001-8590-0080,2.0,False,https://openalex.org/A5017472258,ORCID:0000-0001-8590-0080
"LI YH, 2009, IND MARKET MANAG",https://openalex.org/W2062162158,ORCID:0000-0002-1163-2412,2.0,False,https://openalex.org/A5088613798,ORCID:0000-0002-1163-2412
"CHEN CJ, 2007, INT J INFORM MANAGE",https://openalex.org/W2005289357,ORCID:0000-0002-1163-2412,2.0,False,https://openalex.org/A5088613798,ORCID:0000-0002-1163-2412
"PLATTNER S, 1998, AM ANTHROPOL",https://openalex.org/W2136212753,OA:A5013181552,1.0,False,https://openalex.org/A5013181552,ORCID:0000-0002-2517-0597
"CARR R, 2015, ACT LEARN HIGH EDUC",https://openalex.org/W1930552044,OA:A5030331889,2.0,False,https://openalex.org/A5030331889,ORCID:0000-0002-2517-0597
"LI YH, 2009, IND MARKET MANAG",https://openalex.org/W2062162158,OA:A5112713967,3.0,False,https://openalex.org/A5112713967,OA:A5112713967
"TSAI MT, 2010, SOC BEHAV PERSONAL",https://openalex.org/W1987607081,OA:A5112713967,1.0,False,https://openalex.org/A5112713967,OA:A5112713967
"LI Y, 2020, ASIA PAC J MANAG",https://openalex.org/W2961210188,ORCID:0000-0002-4531-8675,1.0,False,https://openalex.org/A5100784301,ORCID:0000-0002-4531-8675
"YAN J, 2016, INT ENTREP MANAG J",https://openalex.org/W2250140874,ORCID:0000-0002-4531-8675,2.0,False,https://openalex.org/A5100784301,ORCID:0000-0002-4531-8675
"PORTER ME, 1974, REV ECON STAT",https://openalex.org/W2087563069,ORCID:0000-0001-9380-6625,1.0,False,https://openalex.org/A5081922410,ORCID:0000-0001-9380-6625
"PORTER ME, 2000, ECON DEV Q",https://openalex.org/W2101099210,ORCID:0000-0001-9380-6625,1.0,False,https://openalex.org/A5081922410,ORCID:0000-0001-9380-6625
"KOWALIK I, 2022, J BUS IND MARK",https://openalex.org/W4285083055,ORCID:0000-0001-7392-2231,3.0,False,https://openalex.org/A5031873119,ORCID:0000-0001-7392-2231
"KOWALIK I, 2022, ENTREPR BUS ECON REV",https://openalex.org/W4285255494,ORCID:0000-0001-7392-2231,2.0,False,https://openalex.org/A5031873119,ORCID:0000-0001-7392-2231
"KAKEESH DF, 2024, J MARK ANAL",https://openalex.org/W4396610967,ORCID:0000-0002-2881-2620,3.0,False,https://openalex.org/A5052418412,ORCID:0000-0002-2881-2620
"DWIVEDI YK, 2023, PSYCHOL MARKET",https://openalex.org/W4313310852,ORCID:0000-0002-2881-2620,4.0,False,https://openalex.org/A5052418412,ORCID:0000-0002-2881-2620
"LI Y, 2017, J PROD INNOVAT MANAG",https://openalex.org/W2612354647,ORCID:0000-0002-0170-2050,2.0,False,https://openalex.org/A5006004429,ORCID:0000-0002-0170-2050
"LI PP, 2020, MANAGE ORGAN REV",https://openalex.org/W3039131266,ORCID:0000-0002-0170-2050,1.0,False,https://openalex.org/A5006004429,ORCID:0000-0002-0170-2050
"MOST F, 2018, J RES MARK ENTREP",https://openalex.org/W2855951460,OA:A5078805897,1.0,False,https://openalex.org/A5078805897,ORCID:0000-0001-8756-3241
"CALLON M, 2005, ORGAN STUD",https://openalex.org/W2063236858,OA:A5003568053,2.0,False,https://openalex.org/A5003568053,ORCID:0000-0001-8756-3241
"MOST F, 2018, J RES MARK ENTREP",https://openalex.org/W2855951460,ORCID:0000-0001-8489-7107,2.0,False,https://openalex.org/A5036590896,ORCID:0000-0001-8489-7107
"CONEJO F, 2015, J MACROMARKETING",https://openalex.org/W2116591559,ORCID:0000-0001-8489-7107,1.0,False,https://openalex.org/A5036590896,ORCID:0000-0001-8489-7107
"OLAN F, 2025, INFORM SYST FRONT",https://openalex.org/W4405750616,ORCID:0000-0002-6692-6119,2.0,False,https://openalex.org/A5101542377,ORCID:0000-0002-6692-6119
"PESCHKEN T, 2016, MANAG RES REV",https://openalex.org/W2275514497,ORCID:0000-0002-1546-7258,1.0,False,https://openalex.org/A5070991082,ORCID:0000-0002-1546-7258
"OLAN F, 2025, INFORM SYST FRONT",https://openalex.org/W4405750616,ORCID:0000-0002-7159-6759,4.0,False,https://openalex.org/A5033268203,ORCID:0000-0002-7159-6759
"OLAN F, 2022, J BUS RES",https://openalex.org/W4220673574,ORCID:0000-0002-7159-6759,6.0,False,https://openalex.org/A5033268203,ORCID:0000-0002-7159-6759
"BREIT LA, 2025, J RES MARK ENTREP",https://openalex.org/W4400416060,OA:A5093049978,1.0,False,https://openalex.org/A5093049978,OA:A5093049978
"BREIT LA, 2023, J RES MARK ENTREP",https://openalex.org/W4387571416,OA:A5093049978,1.0,False,https://openalex.org/A5093049978,OA:A5093049978
"YUKSEL M, 2021, J MARKET EDUC",https://openalex.org/W3135310620,ORCID:0000-0001-8373-9254,2.0,False,https://openalex.org/A5100667852,ORCID:0000-0001-8373-9254
"SMITH AN, 2012, J INTERACT MARK",https://openalex.org/W2008132350,ORCID:0000-0001-8373-9254,1.0,False,https://openalex.org/A5100667852,ORCID:0000-0001-8373-9254
"YUKSEL M, 2021, J MARKET EDUC",https://openalex.org/W3135310620,OA:A5109292029,3.0,False,https://openalex.org/A5109292029,OA:A5109292029
"ELLIOT E, 2023, J RES MARK ENTREP",https://openalex.org/W4296748096,OA:A5109586331,2.0,False,https://openalex.org/A5109586331,OA:A5109586331
"OURAGINI I, 2024, INT J MANAG EDUC-OXF",https://openalex.org/W4389836321,ORCID:0000-0002-3960-8916,2.0,False,https://openalex.org/A5031056175,ORCID:0000-0002-3960-8916
"OURAGINI I, 2024, J KNOWL ECON",https://openalex.org/W4367554044,ORCID:0000-0002-3960-8916,2.0,False,https://openalex.org/A5031056175,ORCID:0000-0002-3960-8916
"YUKSEL M, 2021, J MARKET EDUC",https://openalex.org/W3135310620,ORCID:0000-0002-6706-5023,4.0,False,https://openalex.org/A5070544413,ORCID:0000-0002-6706-5023
"ELLIOT E, 2023, J RES MARK ENTREP",https://openalex.org/W4296748096,ORCID:0000-0002-6706-5023,3.0,False,https://openalex.org/A5070544413,ORCID:0000-0002-6706-5023
"CAPELI CMD, 2025, J SMALL BUS ENTERP D",https://openalex.org/W4403853469,ORCID:0000-0002-5947-6279,4.0,False,https://openalex.org/A5005252380,ORCID:0000-0002-5947-6279
"CORRÊA VS, 2024, J ENTREP EMERG ECON",https://openalex.org/W4285490397,ORCID:0000-0002-5947-6279,4.0,False,https://openalex.org/A5005252380,ORCID:0000-0002-5947-6279
"LI Y, 2008, J SMALL BUS MANAGE",https://openalex.org/W1966997915,OA:A5111524379,2.0,False,https://openalex.org/A5111524379,OA:A5111524379
"LI Y, 2006, IND MARKET MANAG",https://openalex.org/W2091765619,OA:A5111524379,3.0,False,https://openalex.org/A5111524379,OA:A5111524379
"TIAN HY, 2025, J COMPETITIVENESS",https://openalex.org/W4410866322,NAME:ALI_SHABAHAT,2.0,True,,ORCID:0000-0002-0242-9156
"TIAN HY, 2025, J COMPETITIVENESS",https://openalex.org/W4410866322,NAME:ALI_SHABAHAT,6.0,True,,ORCID:0000-0002-0242-9156
"LI Y, 2008, J SMALL BUS MANAGE",https://openalex.org/W1966997915,ORCID:0000-0001-9929-4368,3.0,False,https://openalex.org/A5049812608,ORCID:0000-0001-9929-4368
"CHEN WH, 2009, ENTREP THEORY PRACT",https://openalex.org/W3125818927,ORCID:0000-0001-9929-4368,2.0,False,https://openalex.org/A5049812608,ORCID:0000-0001-9929-4368
"ZHAO YL, 2012, J PROD INNOVAT MANAG",https://openalex.org/W2142123501,OA:A5101988650,3.0,False,https://openalex.org/A5101988650,ORCID:0000-0003-1013-6051
"SONG M, 2010, J BUS VENTURING",https://openalex.org/W2148503254,OA:A5101988649,2.0,False,https://openalex.org/A5101988649,ORCID:0000-0003-1013-6051
"KINCHELOE JL, 2005, QUAL INQ",https://openalex.org/W2138577692,OA:A5077639985,1.0,False,https://openalex.org/A5077639985,OA:A5077639985
"KINCHELOE JL, 2001, QUALITATIVE INQUIRY",https://openalex.org/W2144611791,OA:A5077639985,1.0,False,https://openalex.org/A5077639985,OA:A5077639985
"POWELL WW, 2005, THE OXFORD HANDBOOK OF INNOVATION",https://openalex.org/W1494954384,OA:A5051910920,1.0,False,https://openalex.org/A5051910920,OA:A5051910920
"DIMAGGIO PJ, 1983, AM SOCIOL REV",https://openalex.org/W3123282572,OA:A5051910920,2.0,False,https://openalex.org/A5051910920,OA:A5051910920
"SCHLEE RP, 2007, J EDUC BUS",https://openalex.org/W1988187043,OA:A5016269180,2.0,False,https://openalex.org/A5016269180,OA:A5016269180
"CURREN MARYT, 1992, J MARKETING",https://openalex.org/W2327305604,OA:A5016269180,1.0,False,https://openalex.org/A5016269180,OA:A5016269180
"LI SY, 2023, INT J PROD ECON",https://openalex.org/W4313529634,ORCID:0000-0002-0625-9537,2.0,False,https://openalex.org/A5057798277,ORCID:0000-0002-0625-9537
"HUO BF, 2021, INT J PROD RES",https://openalex.org/W3087855841,ORCID:0000-0002-0625-9537,1.0,False,https://openalex.org/A5057798277,ORCID:0000-0002-0625-9537
