journal_id,source_title,journal
22893.0,J BUS IND MARK,Journal of Business and Industrial Marketing
19700201522.0,J BUS LOGIST,Journal of Business Logistics
15392.0,J BUS PSYCHOL,Journal of Business and Psychology
20550.0,J BUS RES,Journal of Business Research
23860.0,J BUS VENTUR,JOURNAL OF BUSINESS VENTURING
4700152803.0,J BUS-BUS MARK,Journal of Business-to-Business Marketing
23831.0,J CARDIOTHOR VASC AN,Journal of Cardiothoracic and Vascular Anesthesia
15398.0,J CAREER ASSESSMENT,Journal of Career Assessment
14420.0,J CAREER DEV,Journal of Career Development
19167.0,J CLEAN PROD,Journal of Cleaner Production
15430.0,J COMMUNITY PSYCHOL,Journal of Community Psychology
21101023092.0,J COMPETITIVENESS,JOURNAL OF COMPETITIVENESS
18232.0,J COMPUT-MEDIAT COMM,JOURNAL OF COMPUTER-MEDIATED COMMUNICATION
21759.0,J CONSUM AFF,Journal of Consumer Affairs
22897.0,J CONSUM MARK,JOURNAL OF CONSUMER MARKETING
28181.0,J CONSUM PSYCHOL,Journal of Consumer Psychology
22899.0,J CONSUM RES,Journal of Consumer Research
15619.0,J CONTEMP ETHNOGR,Journal of Contemporary Ethnography
28204.0,J CONTIN EDUC NURS,THE JOURNAL OF CONTINUING EDUCATION IN NURSING
20574.0,J CONTING CRISIS MAN,Journal of Contingencies and Crisis Management
15600154710.0,J CREAT COMMUN,Journal of Creative Communications
12789.0,J CREATIVE BEHAV,The Journal of Creative Behavior
28970.0,J CULT ECON (DORDR),JOURNAL OF CULTURAL ECONOMICS
11700154320.0,J DEV ENTREP,Journal of Developmental Entrepreneurship
14849.0,J DEV STUD,The Journal of Development Studies
21100820055.0,J DISTRIB SCI,Journal of Distribution Science
5.0,J E EUR CENT ASIAN R,JOURNAL OF EASTERN EUROPEAN AND CENTRAL ASIAN RESEARCH
19600162203.0,J E EUR MANAG STUD,Journal of East European Management Studies
23865.0,J ECON BEHAV ORGAN,JOURNAL OF ECONOMIC BEHAVIOR & ORGANIZATION
24378.0,J ECON BUS,JOURNAL OF ECONOMICS AND BUSINESS
21101193873.0,J ECON DEV-VIETNAM,Journal of Economics and Development
4700152637.0,J ECON INTERACT COOR,Journal of Economic Interaction and Coordination
28988.0,J ECON MANAGE STRAT,Journal of Economics & Management Strategy
24351.0,J ECON METHODOL,Journal of Economic Methodology
22915.0,J ECON PSYCHOL,JOURNAL OF ECONOMIC PSYCHOLOGY
5200152623.0,J EDUC (BOSTON),JOURNAL ON EDUCATION
16444.0,J EDUC BEHAV STAT,Journal of Educational and Behavioral Statistics
21100834920.0,J EDUC BUS,Journal of Education for Business
21100829944.0,J EDUC LIBR INF SCI,Journal of Education for Library and Information Science
66374.0,J EDUC MEAS,JOURNAL OF EDUCATIONAL MEASUREMENT
12808.0,J EDUC PSYCHOL,Journal of Educational Psychology
21447.0,J ENGL ACAD PURP,JOURNAL OF ENGLISH FOR ACADEMIC PURPOSES
19200156950.0,J ENTERP COMMUNITIES,Journal of Enterprising Communities People and Places in the Global Economy
21100446531.0,J ENTREP EMERG ECON,Journal of Entrepreneurship in Emerging Economies
21100446524.0,J ENTREP PUBLIC POLI,Journal of Entrepreneurship and Public Policy
23371.0,J ENVIRON MANAGE,Journal of Environmental Management
15470.0,J ENVIRON PSYCHOL,JOURNAL OF ENVIRONMENTAL PSYCHOLOGY
27343.0,J ETHN MIGR STUD,Journal of Ethnic and Migration Studies
22918.0,J EUROMARKETING,Journal of Euromarketing
28994.0,J EVOL ECON,Journal of Evolutionary Economics
12814.0,J EXTENSION,JOURNAL OF EXTENSION
21100890158.0,J FAM BUS MANAG,Journal of Family Business Management
17700156753.0,J FINANC SERV MARK,JOURNAL OF FINANCIAL SERVICES MARKETING
20607.0,J FOOD PROD MARK,Journal of Food Products Marketing
700147309.0,J GEN MANAGE,Journal of General Management
8.0,J GLOB ENTREP RES,Journal of global entrepreneurship research
21100435972.0,J GLOB FASH MARK,Journal of Global Fashion Marketing
20608.0,J GLOB INF MANAG,Journal of Global Information Management
22925.0,J GLOB MARK,Journal of Global Marketing
21101063734.0,J GLOB RESPONSIB,Journal of Global Responsibility
21101052349.0,J GLOBAL BUS TECHNOL,JOURNAL OF GLOBAL BUSINESS AND TECHNOLOGY
144820.0,J HAPPINESS STUD,JOURNAL OF HAPPINESS STUDIES
15536.0,J HEALTH PSYCHOL,Journal of Health Psychology
21101045767.0,J HOSP TOUR INSIGHTS,Journal of Hospitality and Tourism Insights
21100255484.0,J HOSP TOUR MANAG,Journal of Hospitality and Tourism Management
21100200826.0,J HUM SPORT EXERC,JOURNAL OF HUMAN SPORT AND EXERCISE
21100218004.0,J I ECON,Journal of Institutional Economics
21100385811.0,J INDIAN BUS RES,Journal of Indian Business Research
15688.0,J INF SYST,Journal of Information Systems
12815.0,J INF TECHNOL-UK,Journal of Information Technology
21100932830.0,J INNOV  KNOWL,JOURNAL OF INNOVATION AND KNOWLEDGE
21100901140.0,J INNOV ENTREPRENEURSHIP,JOURNAL OF INNOVATION AND ENTREPRENEURSHIP
7.0,J INNOV KNOWL,Journal of Innovation & Knowledge
21101066138.0,J INT BUS POLICY,Journal of International Business Policy
24392.0,J INT BUS STUD,Journal of International Business Studies
4700152801.0,J INT CONSUM MARK,Journal of International Consumer Marketing
21101136421.0,J INT COUNC SMALL BU,Journal of the International Council for Small Business
14850.0,J INT DEV,Journal of International Development
145670.0,J INT ENTREP,JOURNAL OF INTERNATIONAL ENTREPRENEURSHIP
20633.0,J INT MANAG,JOURNAL OF INTERNATIONAL MANAGEMENT
22944.0,J INT MARKETING,Journal of International Marketing
17533.0,J INT MONEY FINANCE,JOURNAL OF INTERNATIONAL MONEY AND FINANCE
24363.0,J INTELL MANUF,JOURNAL OF INTELLIGENT MANUFACTURING
22928.0,J INTERACT MARK,Journal of Interactive Marketing
4700152784.0,J INTERNET COMMER,Journal of Internet Commerce
21100236016.0,J ISLAMIC MARK,Journal of Islamic marketing
9.0,J KNOWL ECON,Journal of the Knowledge Economy
144668.0,J KNOWL MANAG,JOURNAL OF KNOWLEDGE MANAGEMENT
20246.0,J LABOR ECON,Journal of Labor Economics
21100299410.0,J MANAG HIST,Journal of Management History
20635.0,J MANAGE,Journal of Management
15700.0,J MANAGE INFORM SYST,Journal of Management Information Systems
20639.0,J MANAGE INQUIRY,Journal of Management Inquiry
11700154614.0,J MANAGE ORGAN,Journal of Management & Organization
20650.0,J MANAGE STUD,Journal of Management Studies
21100834347.0,J MARK ANAL,Journal of Marketing Analytics
22954.0,J MARK COMMUN,Journal of Marketing Communications
144957.0,J MARKET EDUC,Journal of Marketing Education
19700187623.0,J MARKET MANAG-UK,Journal of Marketing Management
5000153402.0,J MARKET THEORY PRAC,The Journal of Marketing Theory and Practice
22951.0,J MARKETING,Journal of Marketing
22961.0,J MARKETING RES,Journal of Marketing Research
20972.0,J MATER PROCESS TECH,Journal of Materials Processing Technology
11200153507.0,J MIX METHOD RES,Journal of Mixed Methods Research
21101021585.0,J MOV DISORD,JOURNAL OF MOVEMENT DISORDERS
21100264009.0,J MULTI CRITERIA DECIS ANAL,JOURNAL OF MULTI-CRITERIA DECISION ANALYSIS
30017.0,J OCCUP ORGAN PSYCH,Journal of Occupational and Organizational Psychology
19169.0,J OPER MANAG,Journal of Operations Management
22236.0,J OPER RES SOC,Journal of the Operational Research Society
30020.0,J ORGAN BEHAV,Journal of Organizational Behavior
20670.0,J ORGAN CHANGE MANAG,Journal of Organizational Change Management
30022.0,J PERS,Journal of Personality
22965.0,J PERS SELL SALES M,Journal of Personal Selling and Sales Management
30039.0,J PERS SOC PSYCHOL,JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY
130053.0,J PHYS: CONF SER,JOURNAL OF PHYSICS CONFERENCE SERIES
15821.0,J POLICY ANAL MANAG,JOURNAL OF POLICY ANALYSIS AND MANAGEMENT
24404.0,J POLIT ECON,JOURNAL OF POLITICAL ECONOMY
4700152786.0,J POLITICAL MARKETIN,Journal of Political Marketing
5800207373.0,J POSIT PSYCHOL,The Journal of Positive Psychology
27679.0,J PROD INNOVAT MANAG,Journal of Product Innovation Management
12100157240.0,J PUBLIC AFF,Journal of Public Affairs
21100781509.0,J PUBLIC POLICY MARK,Journal of Public Policy & Marketing
21100205751.0,J PUBLIC TRANSPORT,Journal of Public Transportation
21100262412.0,J RES MARK ENTREP,Journal of Research in Marketing and Entrepreneurship
30073.0,J RES PERS,Journal of Research in Personality
17700156766.0,J REVENUE PRICING MA,JOURNAL OF REVENUE AND PRICING MANAGEMENT
21100464761.0,J RISK,The Journal of Risk
23434.0,J RISK RES,Journal of Risk Research
15673.0,J RURAL STUD,Journal of Rural Studies
19874.0,J SCI MED SPORT,Journal of science and medicine in sport
21100374809.0,J SCI TECHNOL POLICY,Journal of Science and Technology Policy Management
21100983214.0,J SCIENTOMETR RES,Journal of Scientometric Research
19600157901.0,J SERV MANAGE,JOURNAL OF SERVICE MANAGEMENT
144974.0,J SERV RES-US,Journal of Service Research
144659.0,J SMALL BUS ENTERP D,Journal of Small Business and Enterprise Development
28581.0,J SMALL BUS MANAGE,Journal of Small Business Management
21100790347.0,J SMALL BUS STRATEGY,JOURNAL OF SMALL BUSINESS STRATEGY
19700201531.0,J SOC ENTREP,Journal of Social Entrepreneurship
21100242210.0,J SOC MARKET,Journal of Social Marketing
12137.0,J STAT SOFTW,JOURNAL OF STATISTICAL SOFTWARE
17900156718.0,J STRATEG MARK,Journal of Strategic Marketing
21100853248.0,J STRATEGY MANAG,Journal of strategy and management
25623.0,J SUPERCOMPUT,The Journal of Supercomputing
100147317.0,J SUPPLY CHAIN MANAG,Journal of Supply Chain Management
14811.0,J SUSTAIN TOUR,Journal of Sustainable Tourism
14813.0,J TRAVEL RES,Journal of Travel Research
13936.0,J URBAN AFF,Journal of Urban Affairs
16800154724.0,J VACAT MARK,JOURNAL OF VACATION MARKETING
29405.0,J VISUAL IMPAIR BLIN,JOURNAL OF VISUAL IMPAIRMENT & BLINDNESS
145246.0,J WORKPLACE LEARN,JOURNAL OF WORKPLACE LEARNING
29400.0,J WORLD BUS,JOURNAL OF WORLD BUSINESS
21101043743.0,JORDAN J BUS ADM,JORDAN JOURNAL OF BUSINESS ADMINISTRATION
21101258748.0,JOURNAL OF BUSINESS AND SOCIO-ECONOMIC DEVELOPMENT,Journal of Business and Socio-economic Development
21101071183.0,JOURNAL OF ENTREPRENEURSHIP AND INNOVATION IN EMERGING ECONOMIES,Journal of Entrepreneurship and Innovation in Emerging Economies
4700152831.0,JOURNAL OF FOODSERVICE BUSINESS RESEARCH,Journal of Foodservice Business Research
19900195028.0,JOURNAL OF INDUSTRIAL PSYCHOLOGY,SA Journal of Industrial Psychology
74334.0,JOURNAL OF INTERNATIONAL STUDIES,JOURNAL OF INTERNATIONAL STUDIES
4700152756.0,JOURNAL OF RELATIONSHIP MARKETING,Journal of Relationship Marketing
21101089551.0,JOURNAL OF RISK AND FINANCIAL MANAGEMENT,Journal of risk and financial management
11000153705.0,JOURNAL OF TRANSNATIONAL MANAGEMENT,Journal of Transnational Management
38299.0,JOURNAL OF WINE RESEARCH,Journal of Wine Research
10600153310.0,JOURNAL ON CHAIN AND NETWORK SCIENCE,Journal on Chain and Network Science
19700175150.0,JUNDISHAPUR J MICROB,Jundishapur Journal of Microbiology
24772.0,KNOWL BASED SYST,KNOWLEDGE-BASED SYSTEMS
4700152908.0,KNOWL MAN RES PRACT,Knowledge Management Research & Practice
17700156704.0,KNOWL PROCESS MANAG,Knowledge and Process Management
12981.0,KYBERNETES,KYBERNETES
16590.0,LANCET,The Lancet
19041.0,LANDSC URBAN PLAN,LANDSCAPE AND URBAN PLANNING
60419.0,LEADERSH HEALTH SERV,Leadership in health services
16776.0,LEADERSH MANAGE ENG,LEADERSHIP AND MANAGEMENT IN ENGINEERING
145510.0,LIBRI,Libri
21203.0,LONG RANGE PLANN,Long Range Planning
7600153106.0,MALAYS J LIBR INF SC,MALAYSIAN JOURNAL OF LIBRARY & INFORMATION SCIENCE
5700153461.0,MANAG COMMUN Q,MANAGEMENT COMMUNICATION QUARTERLY
144656.0,MANAG DECIS,MANAGEMENT DECISION
21774.0,MANAG DECIS ECON,Managerial and Decision Economics
21100278302.0,MANAG REV Q,Management Review Quarterly
12277.0,MANAGE ACCOUNT RES,Management Accounting Research
11000153782.0,MANAGE INT REV,Journal of International Management
21283.0,MANAGE LEARN,Development in Learning Organizations An International Journal
18700156709.0,MANAGE ORGAN REV,Management and Organization Review
21307.0,MANAGE SCI,Management Science
23687.0,MARKET LETT,Marketing Letters
23714.0,MARKET SCI,Marketing Science
21100887523.0,MARKETING EDUCATION REVIEW,Marketing Education Review
16800154723.0,MARKETING THEOR,Marketing Theory
16156.0,MARRIAGE FAM REV,Marriage & Family Review
24557.0,MATH COMPUT APPL,Mathematical and Computational Applications
23709.0,MEDIA PERSPEKTIVEN,Journal of Medical Internet Research
27667.0,MIDDLE EAST FERTIL S,Middle East Fertility Society Journal
19054.0,MIL MED,Military Medicine
21216.0,MIT SLOAN MANAGE REV,MIT SLOAN MANAGEMENT REVIEW
19700174653.0,MOB INF SYST,Mobile Information Systems
100147338.0,MOD LANG J,MODERN LANGUAGE JOURNAL
25627.0,MULTIMED TOOLS APPL,Multimedia Tools and Applications
5700169068.0,MULTINATL BUS REV,Multinational Business Review
12711.0,MULTIVAR BEHAV RES,Multivariate Behavioral Research
100906.0,MUS MANAGE CURATOR,Museum Management and Curatorship
29879.0,N Z GEOGR,NEW ZEALAND GEOGRAPHER
21100448929.0,NANKAI BUS REV NT,Nankai Business Review International
51166.0,NAT HAZARD EARTH SYS,NATURAL HAZARDS AND EARTH SYSTEM SCIENCES
24129.0,NAT HAZARD REV,NATURAL HAZARDS REVIEW
23282.0,NAT HAZARDS,Natural Hazards
15819.0,NAT MED,NATURE MEDICINE
21206.0,NATURE,Nature
21101064229.0,NEW ENGL J ENTREP,New England journal of entrepreneurship
16306.0,NEW MEDIA SOC,New Media & Society
29032.0,NEW POLIT ECON,NEW POLITICAL ECONOMY
17627.0,NEW TECHNOL WORK EMPLOY,NEW TECHNOLOGY WORK AND EMPLOYMENT
21100828949.0,NEW TRENDS IN BUSINESS INFORMATION SYSTEMS AND TECHNOLOGY,"Studies in systems, decision and control"
19900191763.0,NEW ZEAL ECON PAP,New Zealand Economic Papers
13197.0,NONPROF VOLUNT SEC Q,Nonprofit and Voluntary Sector Quarterly
21100267041.0,NTU MANAG REV,NTU MANAGEMENT REVIEW
21101019253.0,OECON COPERNIC,Oeconomia Copernicana
15700154705.0,OPER MANAGE RES,Operations Management Research
21100248922.0,ORG AGR,Organic Agriculture
22326.0,ORGAN BEHAV HUM DEC,Organizational Behavior and Human Decision Processes
22328.0,ORGAN DYN,ORGANIZATIONAL DYNAMICS
22330.0,ORGAN RES METHODS,Organizational Research Methods
22324.0,ORGAN SCI,Organization Science
28312.0,ORGAN STUD,Organization Studies
22322.0,ORGANIZATION,Organization
21100421887.0,ORGANIZING FOR THE DIGITAL WORLD. IT FOR INDIVIDUALS,Lecture notes in information systems and organisation
22904.0,OXFORD REV ECON POL,Oxford Review of Economic Policy
67863.0,PARTY POLIT,Party Politics
22460.0,PATIENT EDUC COUNS,PATIENT EDUCATION AND COUNSELING
17300154913.0,PERFORM IMPROV Q,Performance Improvement Quarterly
22363.0,PERIODICA POLYTECHNICA SOCIAL AND MANAGEMENT SCIENCES,Periodica Polytechnica Social and Management Sciences
12807.0,PERS INDIVID DIF,PERSONALITY AND INDIVIDUAL DIFFERENCES
12817.0,PERS PSYCHOL,PERSONNEL PSYCHOLOGY
12811.0,PERS SOC PSYCHOL B,Personality and Social Psychology Bulletin
19700182323.0,PERSPECT PSYCHOL SCI,Perspectives on Psychological Science
19600162021.0,PERTANIKA J SOC SCI,PERTANIKA JOURNAL OF SOCIAL SCIENCE AND HUMANITIES
21100890619.0,PHILOS MANAG,Philosophy of Management
10600153309.0,PLOS ONE,PLOS ONE
17409.0,POETICS,POETICS
22773.0,POLICY SCI,POLICY SCIENCES
22832.0,POLIT BEHAV,Political Behavior
21100870919.0,POLIT SCI RES METH,Political Science Research and Methods
23439.0,POLIT SOC,Politics & Society
29429.0,POST-COMMUNIST ECON,Post-Communist Economies
19700170105.0,PROBLEMS AND PERSPECTIVES IN MANAGEMENT,Problems and Perspectives in Management
19700182801.0,PROCEDIA COMPUT SCI,PROCEDIA COMPUTER SCIENCE
22405.0,PROD OPER MANAG,Production and Operations Management
18658.0,PROD PLAN CONTROL,Production Planning & Control
19700182654.0,PROJ MANAG J,Project Management Journal
18729.0,PSYCHIAT RES,PSYCHIATRY RESEARCH
13442.0,PSYCHOL ASSESSMENT,Psychological Assessment
13441.0,PSYCHOL BELG,Psychologica Belgica
13443.0,PSYCHOL BULL,Psychological Bulletin
13456.0,PSYCHOL INQ,Psychological Inquiry
14014.0,PSYCHOL MARKET,Psychology and Marketing
13461.0,PSYCHOL METHODS,Psychological Methods
13465.0,PSYCHOL REP,Psychological Reports
13467.0,PSYCHOL REV,Psychological Review
13972.0,PSYCHOL STUD (MYSORE),PSYCHOLOGICAL STUDIES
14061.0,PSYCHOMETRIKA,Psychometrika
17162.0,PUBLIC ADMIN,Public Administration
15381.0,PUBLIC ADMIN DEVELOP,Public Administration and Development
23611.0,PUBLIC CHOICE,Public Choice
4700152305.0,PUBLIC MANAG REV,PUBLIC MANAGEMENT REVIEW
29139.0,PUBLIC RELAT REV,PUBLIC RELATIONS REVIEW
29431.0,Q J ECON,The Quarterly Journal of Economics
17712.0,QUAL HEALTH RES,Qualitative Health Research
144833.0,QUAL INQ,Qualitative Inquiry
21100268418.0,QUAL MANAG J,QUALITY MANAGEMENT JOURNAL
144655.0,QUAL MARK RES,Qualitative Market Research An International Journal
19372.0,QUAL QUANT,Quality & Quantity
5700165306.0,QUAL REP,QUALITATIVE REPORT
100147024.0,QUAL RES,QUALITATIVE RESEARCH
19400156804.0,QUAL RES J,Qualitative Research Journal
5100155099.0,QUAL RES PSYCHOL,Qualitative Research in Psychology
5700163050.0,QUAL SOC WORK,QUALITATIVE SOCIAL WORK
17700156709.0,QUAL-ACCESS SUCCESS,QUALITY-ACCESS TO SUCCESS
16101.0,QUALITATIVE ANALYSIS OF CONTENT,Human Brain Mapping
22486.0,R&D MANAGE,R and D Management
17864.0,RADIOLOGY,RADIOLOGY
12452.0,RAUMFORSCH RAUMORDN,Raumforschung und Raumordnung / Spatial Research and Planning
19700187608.0,REFLECTIVE PRACTICE: INTERNATIONAL AND MULTIDISCIPLINARY PERSPECTIVES,Reflective Practice
15143.0,REG STUD,Regional Studies
71741.0,RENEW AGR FOOD SYST,Renewable Agriculture and Food Systems
27567.0,RENEW SUST ENERG REV,Renewable and Sustainable Energy Reviews
4000152135.0,RES GLOB STRATEG MAN,RESEARCH IN GLOBAL STRATEGIC MANAGEMENT
12056.0,RES INT BUS FINANCE,RESEARCH IN INTERNATIONAL BUSINESS AND FINANCE
14130.0,RES ORGAN BEHAV,RESEARCH IN ORGANIZATIONAL BEHAVIOR
22900.0,RES POLICY,RESEARCH POLICY
97030.0,RES SCI EDUC,Research in Science Education
20500195043.0,RES TRANSP BUS MANAG,RESEARCH IN TRANSPORTATION BUSINESS & MANAGEMENT
26424.0,RESOUR CONSERV RECYCL,RESOURCES CONSERVATION AND RECYCLING
21101196444.0,RESTOR DENT ENDOD,Restorative Dentistry & Endodontics
24200.0,REV BLACK POLIT ECON,The Review of Black Political Economy
15400.0,REV DEV ECON,Review of Development Economics
24204.0,REV ECON STAT,The Review of Economics and Statistics
16161.0,REV FINANC STUD,Review of Financial Studies
20738.0,REV HIGH EDUC,Review of higher education/The review of higher education
29447.0,REV IND ORGAN,Review of Industrial Organization
26261.0,REV INT POLIT ECON,REVIEW OF INTERNATIONAL POLITICAL ECONOMY
17400154830.0,REV MANAG SCI,Review of Managerial Science
21100265630.0,REV MARKET RES,Review of marketing research
50039.0,REV POLICY RES,Review of Policy Research
24228.0,REV SOC ECON,Review of Social Economy
19017.0,RNA,JOURNAL OF ECOHUMANISM
17389.0,RURAL SOCIOL,Rural Sociology
21100943520.0,RUTG BUSI REV,RUTGERS BUSINESS REVIEW
12100155425.0,S AFR J BUS MANAG,South African Journal of Business Management
15900154750.0,S AFR J ECON MANAG S,South African Journal of Economic and Management Sciences
15270.0,S AFR J PSYCHOL,South African Journal of Psychology
24880.0,S AFR J SCI,South African Journal of Science
21100904410.0,S ASIAN J BUS STUD,South Asian Journal of Business Studies
21100898012.0,SA J HUMAN RESOURCE,SA Journal of Human Resource Management
12332.0,SAFETY SCI,Safety Science
23610.0,SCAND J FOREST RES,Scandinavian Journal of Forest Research
23064.0,SCAND J MANAG,Scandinavian Journal of Management
11900154357.0,SCANDINAVIAN JOURNAL OF HOSPITALITY AND TOURISM,Scandinavian Journal of Hospitality and Tourism
23571.0,SCIENCE,Science
24222.0,SCIENTOMETRICS,Scientometrics
7000153208.0,SERV BUS,Service Business
24928.0,SERV IND J,Service Industries Journal
3300147704.0,SERV MARK Q,Services Marketing Quarterly
12188.0,SIMULAT GAMING,Simulation & Gaming
29104.0,SMALL BUS ECON,Small Business Economics
21101075550.0,SMALL ENTERP RES,Small Enterprise Research
14818.0,SMALL GR RES,Small Group Research
14821.0,SOC BEHAV PERSONAL,Social Behavior and Personality An International Journal
21101038920.0,SOC BUS REV,Society and Business Review
14823.0,SOC COGNITION,SOCIAL COGNITION
21100898050.0,SOC ENTERP J,Social enterprise journal
17530.0,SOC FORCES,Social Forces
25987.0,SOC NETWORKS,SOCIAL NETWORKS
10.0,SOC RESPONSIB J,Social Responsibility Journal
25991.0,SOC SCI INFORM,Social Science Information
18983.0,SOC SCI MED,Social Science & Medicine
10600153342.0,SOCIETY AND ECONOMY,Society and Economy
18291.0,SOCIOECON PLANN SCI,SOCIO-ECONOMIC PLANNING SCIENCES
18091.0,SOCIOL METHOD RES,Sociological Methods & Research
18090.0,SOCIOL METHODOL,Sociological Methodology
18103.0,SOCIOL QUART,Sociological Quarterly
145212.0,SOCIOL RES ONLINE,SOCIOLOGICAL RESEARCH ONLINE
18109.0,SOCIOL SPECTRUM,Sociological Spectrum
18110.0,SOCIOL THEOR,Sociological Theory
18775.0,SOCIOL TRAV,SOCIOLOGIE DU TRAVAIL
18130.0,SOCIOLOGY,Sociology
21101021439.0,SOUTH AFR J ENTREP SMALL BUS MANAG,THE SOUTHERN AFRICAN JOURNAL OF ENTREPRENEURSHIP AND SMALL BUSINESS MANAGEMENT
25366.0,SOUTH ASIA RES,South Asia Research
25494.0,SOUTH ECON J,SOUTHERN ECONOMIC JOURNAL
13104.0,SOUTHEAST GEOGR,Southeastern geographer
21100255398.0,SPRINGER PROC MATH STAT,SPRINGER PROCEEDINGS IN MATHEMATICS & STATISTICS
21100321695.0,SPRINGERBR APPL SCI,SPRINGERBRIEFS IN APPLIED SCIENCES AND TECHNOLOGY
13256.0,STANFORD SOCIAL INNOVATION REVIEW,Biological Control
14756.0,STAT SCI,STATISTICAL SCIENCE
21100409365.0,STRATEG CHANG,Strategic Change
21100217630.0,STRATEG ENTREP J,Strategic Entrepreneurship Journal
23157.0,STRATEG MANAGE J,Strategic Management Journal
11800154593.0,STRATEG ORGAN,Strategic Organization
15298.0,STRUCT EQU MODELING,Structural Equation Modeling A Multidisciplinary Journal
21100888810.0,STUD BUS ECON-ROM,Studies in Business and Economics
4900152708.0,STUD COMPUT INTELL,Studies in computational intelligence
4900152704.0,STUD FUZZ SOFT COMP,STUDIES IN FUZZINESS AND SOFT COMPUTING
20853.0,STUD HIGH EDUC,Studies in Higher Education
25874.0,SUSTAIN DEV,Sustainable Development
21101167218.0,SUSTAIN TECHNOL ENTREP,SUSTAINABLE TECHNOLOGY AND ENTREPRENEURSHIP
21100240100.0,SUSTAINABILITY,SUSTAINABILITY (SWITZERLAND)
16400154787.0,SUSTAINABILITY-BASEL,Sustainability
27699.0,SYNTHESE,Synthese
12909.0,SYST RES BEHAV SCI,Systems Research and Behavioral Science
14715.0,TECHNOL ANAL STRATEG,Technology Analysis and Strategic Management
14704.0,TECHNOL FORECAST SOC CHANGE,TECHNOLOGICAL FORECASTING AND SOCIAL CHANGE
18676.0,TECHNOL SOC,TECHNOLOGY IN SOCIETY
14567.0,TECHNOMETRICS,TECHNOMETRICS
20870.0,TELECOMM POLICY,TELECOMMUNICATIONS POLICY
20896.0,TELEMAT INFORM,TELEMATICS AND INFORMATICS
21100831441.0,TEM J,TEM Journal
144637.0,TERT EDUC MANAG (DORDR),TERTIARY EDUCATION AND MANAGEMENT
29259.0,THE DISCOVERY OF GROUNDED THEORY,Nursing Research
5700164234.0,THEORY RES EDUC,Theory and Research in Education
20648.0,THROMB RES,THROMBOSIS RESEARCH
23729.0,TOTAL QUAL MANAG BUS,Total Quality Management & Business Excellence
21100211736.0,TOUR ANAL,Tourism Analysis
5600156484.0,TOUR HOSP MANAG-CROA,TOURISM AND HOSPITALITY MANAGEMENT-CROATIA
17700156755.0,TOUR HOSP RES,TOURISM AND HOSPITALITY RESEARCH
21100202157.0,TOUR MANAG PERSPECT,TOURISM MANAGEMENT PERSPECTIVES
21100248909.0,TOUR REV,Tourism Review
16544.0,TOURISM GEOGR,TOURISM GEOGRAPHIES
16547.0,TOURISM MANAGE,Tourism Management
145732.0,TOURIST STUDIES,Tourist Studies
21100888595.0,TRANSNATL MARK J,TRANSNATIONAL MARKETING JOURNAL
20909.0,TRANSP RES E LOGIST TRANSP REV,TRANSPORTATION RESEARCH PART E LOGISTICS AND TRANSPORTATION REVIEW
19939.0,TRENDS NEUROSCI,Trends in Neurosciences
29684.0,URBAN STUD,Urban Studies
17914.0,VENTUR CAP,Venture Capital
23830.0,VIKALPA,Vikalpa The Journal for Decision Makers
12.0,VINE J INF KNOWL MAN,VINE Journal of Information and Knowledge Management Systems
21100801725.0,VINE J INFORM KNOWL MANAG,VINE JOURNAL OF INFORMATION AND KNOWLEDGE MANAGEMENT SYSTEMS
18300156707.0,VISIT STUD,Visitor Studies
15725.0,VOLUNTAS,VOLUNTAS International Journal of Voluntary and Nonprofit Organizations
30034.0,WESTERN J NURS RES,Western Journal of Nursing Research
21100368201.0,WINE ECONOMICS AND POLICY,Wine Economics and Policy
19250.0,WORK OCCUPATION,Work and Occupations
27365.0,WORLD BANK ECON REV,The World Bank Economic Review
18034.0,WORLD BANK RES OBSER,The World Bank Research Observer
30060.0,WORLD DEV,World Development
21101226899.0,WORLD DEV SUSTAIN,WORLD DEVELOPMENT SUSTAINABILITY
23594.0,WORLD ECON,WORLD ECONOMY
21100262313.0,WORLDW HOSP TOUR THE,Worldwide Hospitality and Tourism Themes
21100299417.0,YOUNG CONSUM,Young Consumers Insight and Ideas for Responsible Marketers
16842.0,Z SOZIOL,Qualitative Sociology
